p = 100
k	100000	300000	500000	700000	900000
0	44.30219268798828	132.70328521728516	222.17487335205078	310.5994186401367	398.9786834716797
1	44.222450256347656	133.20924377441406	221.79551696777344	310.2060012817383	399.01729583740234
2	44.213478088378906	133.09066009521484	222.10513305664062	310.60528564453125	399.0585479736328
3	44.130653381347656	132.37193298339844	221.3820571899414	310.6979064941406	399.0615768432617
4	44.24091339111328	133.03617095947266	222.10254669189453	310.53902435302734	398.98277282714844
5	44.171669006347656	133.10369873046875	221.93377685546875	310.63411712646484	399.00450897216797
6	44.43577575683594	132.38565826416016	221.85164642333984	310.58729553222656	399.01417541503906
7	44.13462829589844	133.24945068359375	221.76212310791016	310.6207275390625	399.01953125
8	44.204010009765625	133.14131927490234	222.18585205078125	310.65714263916016	399.0508728027344
9	44.217437744140625	133.18655395507812	221.62329864501953	310.40682220458984	398.9849166870117
10	44.21563720703125	133.24491119384766	221.38204193115234	310.6099395751953	399.0508575439453
11	44.229530334472656	132.52505493164062	221.70893096923828	310.62261962890625	399.0102844238281
12	44.14630126953125	133.25360107421875	221.4768829345703	310.6129455566406	399.0034484863281
13	44.504493713378906	133.14453125	222.00566864013672	310.3993682861328	399.0112533569336
14	44.141868591308594	132.70140838623047	221.78824615478516	310.40777587890625	398.9866638183594
15	44.31037139892578	133.1823501586914	221.40762329101562	310.6748580932617	399.05323791503906
16	44.436279296875	133.14279174804688	221.45069885253906	310.5780258178711	398.9739532470703
17	44.268577575683594	132.7789306640625	221.33612060546875	310.14627838134766	399.0037612915039
18	44.425819396972656	133.34894561767578	221.36165618896484	310.1853332519531	399.0087356567383
19	44.41437530517578	133.15110778808594	222.18194580078125	310.25682067871094	399.02462005615234
20	44.34510040283203	133.06217193603516	221.37271118164062	310.61714935302734	398.93729400634766
21	44.244728088378906	132.96776580810547	221.8938751220703	310.2073287963867	398.94327545166016
22	44.41865539550781	132.4890899658203	221.74758911132812	310.1868896484375	399.01575469970703
23	44.48258972167969	133.28253173828125	221.9535675048828	310.25523376464844	398.9746627807617
24	44.507232666015625	133.11486053466797	221.86089324951172	310.6259460449219	398.9808349609375
25	44.39250183105469	133.03324127197266	221.35668182373047	310.62213134765625	399.02210998535156
26	44.15240478515625	132.78368377685547	221.5645980834961	310.1869583129883	399.0566177368164
27	43.99372863769531	133.19435119628906	222.02784729003906	310.17100524902344	399.0371322631836
28	44.39289855957031	133.2262420654297	222.01322174072266	310.53697204589844	399.05614471435547
29	44.389381408691406	133.2229232788086	221.79208374023438	310.14769744873047	399.0631866455078
30	44.423370361328125	133.12049865722656	222.01338958740234	310.42809295654297	399.0192413330078
31	44.166358947753906	132.38628387451172	222.01852416992188	310.2069549560547	399.0576629638672
32	44.38255310058594	133.12065887451172	222.11055755615234	310.3890151977539	399.00718688964844
33	44.409515380859375	133.21398162841797	221.84673309326172	310.6123733520508	398.98765563964844
34	44.202980041503906	133.12925720214844	222.02294921875	310.67855072021484	398.9777069091797
35	44.14387512207031	132.48011016845703	222.1733169555664	310.40185546875	398.9845428466797
36	44.07220458984375	133.05561065673828	222.13311004638672	310.1812744140625	398.96080780029297
37	44.5235595703125	132.77391815185547	221.83879852294922	310.1426315307617	399.0830078125
38	44.40557098388672	133.28878021240234	222.01358032226562	310.6181640625	399.06717681884766
39	44.1334228515625	133.03077697753906	221.72216796875	310.1995849609375	398.9942398071289
40	44.416175842285156	133.138427734375	222.17987060546875	310.4312515258789	399.02513885498047
41	44.390769958496094	133.21490478515625	222.11988830566406	310.68799591064453	399.05635833740234
42	44.25712585449219	133.34495544433594	221.9456024169922	310.4107894897461	399.04327392578125
43	44.51335144042969	132.9497833251953	221.40286254882812	310.62030029296875	398.9783401489258
44	44.502471923828125	133.0889129638672	222.2007293701172	310.1786346435547	399.0271530151367
45	44.2647705078125	133.32630157470703	221.86458587646484	310.4336242675781	399.0583724975586
46	43.973060607910156	132.41773986816406	222.18694305419922	310.2145538330078	399.06104278564453
47	44.193084716796875	132.4219741821289	221.7606964111328	310.15576934814453	399.02146911621094
48	44.4422607421875	133.1651840209961	221.4853515625	310.60242462158203	399.0097351074219
49	44.25078582763672	133.3476791381836	221.47030639648438	310.62217712402344	399.0753173828125
50	43.993019104003906	133.1156997680664	222.1774444580078	310.3955764770508	398.9990234375
