p = 30
k	4000	8000	12000	16000	20000
0	2.09967041015625	4.179832458496094	6.230430603027344	8.424781799316406	10.425148010253906
1	8.216934204101562	17.400962829589844	27.12909698486328	36.87825012207031	46.69837188720703
2	19.031326293945312	41.386085510253906	65.9677505493164	92.13834381103516	118.57791900634766
3	33.564720153808594	78.15616607666016	125.21125030517578	176.32849884033203	228.1065444946289
4	50.96741485595703	121.31575012207031	197.51466369628906	289.8773727416992	372.7558364868164
5	72.06346130371094	169.84368896484375	291.6339340209961	415.2662582397461	546.5925521850586
6	91.05995178222656	223.71236419677734	388.21881103515625	545.9385299682617	727.7414932250977
7	106.50921630859375	281.11304473876953	468.49829864501953	671.6738433837891	925.3065338134766
8	123.61275482177734	329.8846435546875	561.4767761230469	808.6722030639648	1114.7892456054688
9	138.56556701660156	384.7573013305664	647.1432113647461	976.5374984741211	1316.2593383789062
10	174.3500213623047	420.97228240966797	704.7783889770508	1095.62255859375	1530.9292678833008
11	161.86278533935547	487.9204330444336	801.9403991699219	1167.88623046875	1696.6037063598633
12	177.990234375	489.1524658203125	930.0862121582031	1354.2129592895508	1886.0019912719727
13	199.09210205078125	535.3761520385742	954.3211822509766	1501.8476791381836	2010.3213119506836
14	197.97620391845703	550.3131942749023	1000.0917663574219	1476.483642578125	2116.0630645751953
