p = 30
k	5000
0	2.2320022583007812
1	2.1961441040039062
2	2.2113265991210938
3	2.1990127563476562
4	2.21539306640625
5	2.201904296875
6	2.1950454711914062
7	2.239166259765625
8	2.202178955078125
9	2.22247314453125
10	2.1971969604492188
11	2.2277374267578125
12	2.1986160278320312
13	2.2003173828125
14	2.2073287963867188
