p = 30
k	5000
0	2.6299896240234375
1	10.404830932617188
2	24.637481689453125
3	44.02931213378906
4	68.36580657958984
5	93.50979614257812
6	118.53477478027344
7	143.59880828857422
8	167.15138244628906
9	197.42765045166016
10	214.50926971435547
11	216.60585021972656
12	252.60332489013672
13	271.72891998291016
14	276.5663833618164
