p = 30
k	5000
0	2.19049072265625
1	14.303565979003906
2	45.07176971435547
3	112.6809310913086
4	229.7616195678711
5	427.9925308227539
6	719.1056137084961
7	1305.7218399047852
8	1818.326889038086
9	2866.8571701049805
10	3655.4993743896484
11	4993.739875793457
12	7688.797813415527
13	10491.12922668457
14	11845.851547241211
